,Reservoir_Capacity,Reservoir_Level,Reserve_Percent,Current_Month,Number_of_Years,simulation,subset,run,substep,timestep
980,73000,85724.0,1.0,11,1,0,9,10,1,227
981,73000,85724.0,1.0,0,1,0,9,10,1,228
982,73000,85724.0,1.0,1,1,0,9,10,1,229
983,73000,85724.0,1.0,2,1,0,9,10,1,230
984,73000,85724.0,1.0,3,1,0,9,10,1,231
985,73000,85724.0,1.0,4,1,0,9,10,1,232
986,73000,85724.0,1.0,5,1,0,9,10,1,233
987,73000,85724.0,1.0,6,1,0,9,10,1,234
988,73000,85724.0,1.0,7,1,0,9,10,1,235
989,73000,85724.0,1.0,8,1,0,9,10,1,236
990,73000,85724.0,1.0,9,1,0,9,10,1,237
991,73000,85724.0,1.0,10,1,0,9,10,1,238
992,73000,85724.0,1.0,11,1,0,9,10,1,239
993,73000,85724.0,1.0,0,1,0,9,10,1,240
994,73000,85724.0,1.0,1,1,0,9,10,1,241
995,73000,85724.0,1.0,2,1,0,9,10,1,242
996,73000,85724.0,1.0,3,1,0,9,10,1,243
997,73000,85724.0,1.0,4,1,0,9,10,1,244
998,73000,85724.0,1.0,5,1,0,9,10,1,245
999,73000,85724.0,1.0,6,1,0,9,10,1,246
1000,73000,85724.0,1.0,7,1,0,9,10,1,247
1001,73000,85724.0,1.0,8,1,0,9,10,1,248
1002,73000,85724.0,1.0,9,1,0,9,10,1,249
1003,73000,85724.0,1.0,10,1,0,9,10,1,250
1004,73000,0.0,0.0,0,0,0,1,2,0,0
1005,73000,144.8,0.2,1,0,0,1,2,1,1
1006,73000,234.40000000000003,0.2,2,0,0,1,2,1,2
1007,73000,315.6,0.2,3,0,0,1,2,1,3
1008,73000,401.0,0.2,4,0,0,1,2,1,4
1009,73000,501.6,0.2,5,0,0,1,2,1,5
1010,73000,718.4000000000001,0.2,6,0,0,1,2,1,6
1011,73000,1716.2000000000003,0.2,7,0,0,1,2,1,7
1012,73000,4763.6,0.2,8,0,0,1,2,1,8
1013,73000,7488.6,0.2,9,0,0,1,2,1,9
1014,73000,8914.6,0.2,10,0,0,1,2,1,10
1015,73000,9404.800000000001,0.2,11,0,0,1,2,1,11
1016,73000,9656.2,0.2,0,1,0,1,2,1,12
1017,73000,9801.0,0.2,1,1,0,1,2,1,13
1018,73000,9890.6,0.2,2,1,0,1,2,1,14
1019,73000,9971.800000000001,0.2,3,1,0,1,2,1,15
1020,73000,10057.2,0.2,4,1,0,1,2,1,16
1021,73000,10157.800000000001,0.2,5,1,0,1,2,1,17
1022,73000,10374.6,0.2,6,1,0,1,2,1,18
1023,73000,11372.4,0.2,7,1,0,1,2,1,19
1024,73000,14419.8,0.2,8,1,0,1,2,1,20
1025,73000,17144.8,0.2,9,1,0,1,2,1,21
1026,73000,18570.8,0.2,10,1,0,1,2,1,22
1027,73000,19061.0,0.2,11,1,0,1,2,1,23
1028,73000,19312.4,0.2,0,2,0,1,2,1,24
1029,73000,19457.2,0.2,1,2,0,1,2,1,25
1030,73000,19546.8,0.2,2,2,0,1,2,1,26
1031,73000,19628.0,0.2,3,2,0,1,2,1,27
1032,73000,19713.4,0.2,4,2,0,1,2,1,28
1033,73000,19814.0,0.2,5,2,0,1,2,1,29
1034,73000,20030.8,0.2,6,2,0,1,2,1,30
1035,73000,21028.6,0.2,7,2,0,1,2,1,31
1036,73000,24076.0,0.2,8,2,0,1,2,1,32
1037,73000,26801.0,0.2,9,2,0,1,2,1,33
1038,73000,28227.0,0.2,10,2,0,1,2,1,34
1039,73000,28717.2,0.2,11,2,0,1,2,1,35
1040,73000,28968.600000000002,0.2,0,3,0,1,2,1,36
1041,73000,29113.4,0.2,1,3,0,1,2,1,37
1042,73000,29203.0,0.2,2,3,0,1,2,1,38
1043,73000,29284.2,0.2,3,3,0,1,2,1,39
1044,73000,29369.600000000002,0.2,4,3,0,1,2,1,40
1045,73000,29470.2,0.2,5,3,0,1,2,1,41
1046,73000,29687.0,0.2,6,3,0,1,2,1,42
1047,73000,30684.8,0.2,7,3,0,1,2,1,43
1048,73000,33732.2,0.2,8,3,0,1,2,1,44
1049,73000,36457.2,0.2,9,3,0,1,2,1,45
1050,73000,37883.2,0.2,10,3,0,1,2,1,46
1051,73000,38373.399999999994,0.2,11,3,0,1,2,1,47
1052,73000,38624.799999999996,0.2,0,4,0,1,2,1,48
1053,73000,38769.6,0.2,1,4,0,1,2,1,49
1054,73000,38859.2,0.2,2,4,0,1,2,1,50
1055,73000,38940.399999999994,0.2,3,4,0,1,2,1,51
1056,73000,39025.799999999996,0.2,4,4,0,1,2,1,52
1057,73000,39126.399999999994,0.2,5,4,0,1,2,1,53
1058,73000,39343.2,0.2,6,4,0,1,2,1,54
1059,73000,40341.0,0.2,7,4,0,1,2,1,55
1060,73000,43388.4,0.2,8,4,0,1,2,1,56
1061,73000,46113.4,0.2,9,4,0,1,2,1,57
1062,73000,47539.4,0.2,10,4,0,1,2,1,58
1063,73000,48029.6,0.2,11,4,0,1,2,1,59
1064,73000,48281.0,0.2,0,5,0,1,2,1,60
1065,73000,48425.8,0.2,1,5,0,1,2,1,61
1066,73000,48515.4,0.2,2,5,0,1,2,1,62
1067,73000,48596.6,0.2,3,5,0,1,2,1,63
1068,73000,48682.0,0.2,4,5,0,1,2,1,64
1069,73000,48782.6,0.2,5,5,0,1,2,1,65
1070,73000,48999.4,0.2,6,5,0,1,2,1,66
1071,73000,49997.200000000004,0.2,7,5,0,1,2,1,67
1072,73000,53044.600000000006,0.2,8,5,0,1,2,1,68
1073,73000,55769.600000000006,0.2,9,5,0,1,2,1,69
1074,73000,57195.600000000006,0.2,10,5,0,1,2,1,70
1075,73000,57685.8,0.2,11,5,0,1,2,1,71
1076,73000,57937.200000000004,0.2,0,6,0,1,2,1,72
1077,73000,58082.00000000001,0.2,1,6,0,1,2,1,73
1078,73000,58171.600000000006,0.2,2,6,0,1,2,1,74
1079,73000,58252.8,0.2,3,6,0,1,2,1,75
1080,73000,58338.200000000004,0.2,4,6,0,1,2,1,76
1081,73000,58438.8,0.2,5,6,0,1,2,1,77
1082,73000,58655.600000000006,0.2,6,6,0,1,2,1,78
1083,73000,59653.40000000001,0.2,7,6,0,1,2,1,79
1084,73000,62700.80000000001,0.2,8,6,0,1,2,1,80
1085,73000,65425.80000000001,0.2,9,6,0,1,2,1,81
1086,73000,66851.80000000002,0.2,10,6,0,1,2,1,82
1087,73000,67342.00000000001,0.2,11,6,0,1,2,1,83
1088,73000,67593.40000000001,0.2,0,7,0,1,2,1,84
1089,73000,67738.20000000001,0.2,1,7,0,1,2,1,85
1090,73000,67827.80000000002,0.2,2,7,0,1,2,1,86
1091,73000,67909.00000000001,0.2,3,7,0,1,2,1,87
1092,73000,67994.40000000001,0.2,4,7,0,1,2,1,88
1093,73000,68095.00000000001,0.2,5,7,0,1,2,1,89
1094,73000,68311.80000000002,0.2,6,7,0,1,2,1,90
1095,73000,69309.60000000002,0.2,7,7,0,1,2,1,91
1096,73000,72357.00000000001,0.2,8,7,0,1,2,1,92
1097,73000,75082.00000000001,0.2,9,7,0,1,2,1,93
1098,73000,75082.00000000001,0.2,10,7,0,1,2,1,94
1099,73000,75082.00000000001,0.2,11,7,0,1,2,1,95
1100,73000,75082.00000000001,0.2,0,7,0,1,2,1,96
1101,73000,75082.00000000001,0.2,1,7,0,1,2,1,97
1102,73000,75082.00000000001,0.2,2,7,0,1,2,1,98
1103,73000,75082.00000000001,0.2,3,7,0,1,2,1,99
1104,73000,75082.00000000001,0.2,4,7,0,1,2,1,100
1105,73000,75082.00000000001,0.2,5,7,0,1,2,1,101
1106,73000,75082.00000000001,0.2,6,7,0,1,2,1,102
1107,73000,75082.00000000001,0.2,7,7,0,1,2,1,103
1108,73000,75082.00000000001,0.2,8,7,0,1,2,1,104
1109,73000,75082.00000000001,0.2,9,7,0,1,2,1,105
1110,73000,75082.00000000001,0.2,10,7,0,1,2,1,106
1111,73000,75082.00000000001,0.2,11,7,0,1,2,1,107
1112,73000,75082.00000000001,0.2,0,7,0,1,2,1,108
1113,73000,75082.00000000001,0.2,1,7,0,1,2,1,109
1114,73000,75082.00000000001,0.2,2,7,0,1,2,1,110
1115,73000,75082.00000000001,0.2,3,7,0,1,2,1,111
1116,73000,75082.00000000001,0.2,4,7,0,1,2,1,112
1117,73000,75082.00000000001,0.2,5,7,0,1,2,1,113
1118,73000,75082.00000000001,0.2,6,7,0,1,2,1,114
1119,73000,75082.00000000001,0.2,7,7,0,1,2,1,115
1120,73000,75082.00000000001,0.2,8,7,0,1,2,1,116
1121,73000,75082.00000000001,0.2,9,7,0,1,2,1,117
1122,73000,75082.00000000001,0.2,10,7,0,1,2,1,118
1123,73000,75082.00000000001,0.2,11,7,0,1,2,1,119
1124,73000,75082.00000000001,0.2,0,7,0,1,2,1,120
1125,73000,75082.00000000001,0.2,1,7,0,1,2,1,121
1126,73000,75082.00000000001,0.2,2,7,0,1,2,1,122
1127,73000,75082.00000000001,0.2,3,7,0,1,2,1,123
1128,73000,75082.00000000001,0.2,4,7,0,1,2,1,124
1129,73000,75082.00000000001,0.2,5,7,0,1,2,1,125
1130,73000,75082.00000000001,0.2,6,7,0,1,2,1,126
1131,73000,75082.00000000001,0.2,7,7,0,1,2,1,127
1132,73000,75082.00000000001,0.2,8,7,0,1,2,1,128
1133,73000,75082.00000000001,0.2,9,7,0,1,2,1,129
1134,73000,75082.00000000001,0.2,10,7,0,1,2,1,130
1135,73000,75082.00000000001,0.2,11,7,0,1,2,1,131
1136,73000,75082.00000000001,0.2,0,7,0,1,2,1,132
1137,73000,75082.00000000001,0.2,1,7,0,1,2,1,133
1138,73000,75082.00000000001,0.2,2,7,0,1,2,1,134
1139,73000,75082.00000000001,0.2,3,7,0,1,2,1,135
1140,73000,75082.00000000001,0.2,4,7,0,1,2,1,136
1141,73000,75082.00000000001,0.2,5,7,0,1,2,1,137
1142,73000,75082.00000000001,0.2,6,7,0,1,2,1,138
1143,73000,75082.00000000001,0.2,7,7,0,1,2,1,139
1144,73000,75082.00000000001,0.2,8,7,0,1,2,1,140
1145,73000,75082.00000000001,0.2,9,7,0,1,2,1,141
1146,73000,75082.00000000001,0.2,10,7,0,1,2,1,142
1147,73000,75082.00000000001,0.2,11,7,0,1,2,1,143
1148,73000,75082.00000000001,0.2,0,7,0,1,2,1,144
1149,73000,75082.00000000001,0.2,1,7,0,1,2,1,145
1150,73000,75082.00000000001,0.2,2,7,0,1,2,1,146
1151,73000,75082.00000000001,0.2,3,7,0,1,2,1,147
1152,73000,75082.00000000001,0.2,4,7,0,1,2,1,148
1153,73000,75082.00000000001,0.2,5,7,0,1,2,1,149
1154,73000,75082.00000000001,0.2,6,7,0,1,2,1,150
1155,73000,75082.00000000001,0.2,7,7,0,1,2,1,151
1156,73000,75082.00000000001,0.2,8,7,0,1,2,1,152
1157,73000,75082.00000000001,0.2,9,7,0,1,2,1,153
1158,73000,75082.00000000001,0.2,10,7,0,1,2,1,154
1159,73000,75082.00000000001,0.2,11,7,0,1,2,1,155
1160,73000,75082.00000000001,0.2,0,7,0,1,2,1,156
1161,73000,75082.00000000001,0.2,1,7,0,1,2,1,157
1162,73000,75082.00000000001,0.2,2,7,0,1,2,1,158
1163,73000,75082.00000000001,0.2,3,7,0,1,2,1,159
1164,73000,75082.00000000001,0.2,4,7,0,1,2,1,160
1165,73000,75082.00000000001,0.2,5,7,0,1,2,1,161
1166,73000,75082.00000000001,0.2,6,7,0,1,2,1,162
1167,73000,75082.00000000001,0.2,7,7,0,1,2,1,163
1168,73000,75082.00000000001,0.2,8,7,0,1,2,1,164
1169,73000,75082.00000000001,0.2,9,7,0,1,2,1,165
1170,73000,75082.00000000001,0.2,10,7,0,1,2,1,166
1171,73000,75082.00000000001,0.2,11,7,0,1,2,1,167
1172,73000,75082.00000000001,0.2,0,7,0,1,2,1,168
1173,73000,75082.00000000001,0.2,1,7,0,1,2,1,169
1174,73000,75082.00000000001,0.2,2,7,0,1,2,1,170
1175,73000,75082.00000000001,0.2,3,7,0,1,2,1,171
1176,73000,75082.00000000001,0.2,4,7,0,1,2,1,172
1177,73000,75082.00000000001,0.2,5,7,0,1,2,1,173
1178,73000,75082.00000000001,0.2,6,7,0,1,2,1,174
1179,73000,75082.00000000001,0.2,7,7,0,1,2,1,175
1180,73000,75082.00000000001,0.2,8,7,0,1,2,1,176
1181,73000,75082.00000000001,0.2,9,7,0,1,2,1,177
1182,73000,75082.00000000001,0.2,10,7,0,1,2,1,178
1183,73000,75082.00000000001,0.2,11,7,0,1,2,1,179
1184,73000,75082.00000000001,0.2,0,7,0,1,2,1,180
1185,73000,75082.00000000001,0.2,1,7,0,1,2,1,181
1186,73000,75082.00000000001,0.2,2,7,0,1,2,1,182
1187,73000,75082.00000000001,0.2,3,7,0,1,2,1,183
1188,73000,75082.00000000001,0.2,4,7,0,1,2,1,184
1189,73000,75082.00000000001,0.2,5,7,0,1,2,1,185
1190,73000,75082.00000000001,0.2,6,7,0,1,2,1,186
1191,73000,75082.00000000001,0.2,7,7,0,1,2,1,187
1192,73000,75082.00000000001,0.2,8,7,0,1,2,1,188
1193,73000,75082.00000000001,0.2,9,7,0,1,2,1,189
1194,73000,75082.00000000001,0.2,10,7,0,1,2,1,190
1195,73000,75082.00000000001,0.2,11,7,0,1,2,1,191
1196,73000,75082.00000000001,0.2,0,7,0,1,2,1,192
1197,73000,75082.00000000001,0.2,1,7,0,1,2,1,193
1198,73000,75082.00000000001,0.2,2,7,0,1,2,1,194
1199,73000,75082.00000000001,0.2,3,7,0,1,2,1,195
1200,73000,75082.00000000001,0.2,4,7,0,1,2,1,196
1201,73000,75082.00000000001,0.2,5,7,0,1,2,1,197
1202,73000,75082.00000000001,0.2,6,7,0,1,2,1,198
1203,73000,75082.00000000001,0.2,7,7,0,1,2,1,199
1204,73000,75082.00000000001,0.2,8,7,0,1,2,1,200
1205,73000,75082.00000000001,0.2,9,7,0,1,2,1,201
1206,73000,75082.00000000001,0.2,10,7,0,1,2,1,202
1207,73000,75082.00000000001,0.2,11,7,0,1,2,1,203
1208,73000,75082.00000000001,0.2,0,7,0,1,2,1,204
1209,73000,75082.00000000001,0.2,1,7,0,1,2,1,205
1210,73000,75082.00000000001,0.2,2,7,0,1,2,1,206
1211,73000,75082.00000000001,0.2,3,7,0,1,2,1,207
1212,73000,75082.00000000001,0.2,4,7,0,1,2,1,208
1213,73000,75082.00000000001,0.2,5,7,0,1,2,1,209
1214,73000,75082.00000000001,0.2,6,7,0,1,2,1,210
1215,73000,75082.00000000001,0.2,7,7,0,1,2,1,211
1216,73000,75082.00000000001,0.2,8,7,0,1,2,1,212
1217,73000,75082.00000000001,0.2,9,7,0,1,2,1,213
1218,73000,75082.00000000001,0.2,10,7,0,1,2,1,214
1219,73000,75082.00000000001,0.2,11,7,0,1,2,1,215
1220,73000,75082.00000000001,0.2,0,7,0,1,2,1,216
1221,73000,75082.00000000001,0.2,1,7,0,1,2,1,217
1222,73000,75082.00000000001,0.2,2,7,0,1,2,1,218
1223,73000,75082.00000000001,0.2,3,7,0,1,2,1,219
1224,73000,75082.00000000001,0.2,4,7,0,1,2,1,220
1225,73000,75082.00000000001,0.2,5,7,0,1,2,1,221
1226,73000,75082.00000000001,0.2,6,7,0,1,2,1,222
1227,73000,75082.00000000001,0.2,7,7,0,1,2,1,223
1228,73000,75082.00000000001,0.2,8,7,0,1,2,1,224
1229,73000,75082.00000000001,0.2,9,7,0,1,2,1,225
1230,73000,75082.00000000001,0.2,10,7,0,1,2,1,226
1231,73000,75082.00000000001,0.2,11,7,0,1,2,1,227
1232,73000,75082.00000000001,0.2,0,7,0,1,2,1,228
1233,73000,75082.00000000001,0.2,1,7,0,1,2,1,229
1234,73000,75082.00000000001,0.2,2,7,0,1,2,1,230
1235,73000,75082.00000000001,0.2,3,7,0,1,2,1,231
1236,73000,75082.00000000001,0.2,4,7,0,1,2,1,232
1237,73000,75082.00000000001,0.2,5,7,0,1,2,1,233
1238,73000,75082.00000000001,0.2,6,7,0,1,2,1,234
1239,73000,75082.00000000001,0.2,7,7,0,1,2,1,235
1240,73000,75082.00000000001,0.2,8,7,0,1,2,1,236
1241,73000,75082.00000000001,0.2,9,7,0,1,2,1,237
1242,73000,75082.00000000001,0.2,10,7,0,1,2,1,238
1243,73000,75082.00000000001,0.2,11,7,0,1,2,1,239
1244,73000,75082.00000000001,0.2,0,7,0,1,2,1,240
1245,73000,75082.00000000001,0.2,1,7,0,1,2,1,241
1246,73000,75082.00000000001,0.2,2,7,0,1,2,1,242
1247,73000,75082.00000000001,0.2,3,7,0,1,2,1,243
1248,73000,75082.00000000001,0.2,4,7,0,1,2,1,244
1249,73000,75082.00000000001,0.2,5,7,0,1,2,1,245
1250,73000,75082.00000000001,0.2,6,7,0,1,2,1,246
1251,73000,75082.00000000001,0.2,7,7,0,1,2,1,247
1252,73000,75082.00000000001,0.2,8,7,0,1,2,1,248
1253,73000,75082.00000000001,0.2,9,7,0,1,2,1,249
1254,73000,75082.00000000001,0.2,10,7,0,1,2,1,250
1255,73000,0.0,0.0,0,0,0,4,5,0,0
1256,73000,362.0,0.5,1,0,0,4,5,1,1
1257,73000,586.0,0.5,2,0,0,4,5,1,2
1258,73000,789.0,0.5,3,0,0,4,5,1,3
1259,73000,1002.5,0.5,4,0,0,4,5,1,4
1260,73000,1254.0,0.5,5,0,0,4,5,1,5
1261,73000,1796.0,0.5,6,0,0,4,5,1,6
1262,73000,4290.5,0.5,7,0,0,4,5,1,7
1263,73000,11909.0,0.5,8,0,0,4,5,1,8
1264,73000,18721.5,0.5,9,0,0,4,5,1,9
1265,73000,22286.5,0.5,10,0,0,4,5,1,10
1266,73000,23512.0,0.5,11,0,0,4,5,1,11
1267,73000,24140.5,0.5,0,1,0,4,5,1,12
1268,73000,24502.5,0.5,1,1,0,4,5,1,13
1269,73000,24726.5,0.5,2,1,0,4,5,1,14
1270,73000,24929.5,0.5,3,1,0,4,5,1,15
1271,73000,25143.0,0.5,4,1,0,4,5,1,16
1272,73000,25394.5,0.5,5,1,0,4,5,1,17
1273,73000,25936.5,0.5,6,1,0,4,5,1,18
1274,73000,28431.0,0.5,7,1,0,4,5,1,19
1275,73000,36049.5,0.5,8,1,0,4,5,1,20
1276,73000,42862.0,0.5,9,1,0,4,5,1,21
1277,73000,46427.0,0.5,10,1,0,4,5,1,22
1278,73000,47652.5,0.5,11,1,0,4,5,1,23
1279,73000,48281.0,0.5,0,2,0,4,5,1,24
1280,73000,48643.0,0.5,1,2,0,4,5,1,25
1281,73000,48867.0,0.5,2,2,0,4,5,1,26
1282,73000,49070.0,0.5,3,2,0,4,5,1,27
1283,73000,49283.5,0.5,4,2,0,4,5,1,28
1284,73000,49535.0,0.5,5,2,0,4,5,1,29
1285,73000,50077.0,0.5,6,2,0,4,5,1,30
1286,73000,52571.5,0.5,7,2,0,4,5,1,31
1287,73000,60190.0,0.5,8,2,0,4,5,1,32
1288,73000,67002.5,0.5,9,2,0,4,5,1,33
1289,73000,70567.5,0.5,10,2,0,4,5,1,34
1290,73000,71793.0,0.5,11,2,0,4,5,1,35
1291,73000,72421.5,0.5,0,3,0,4,5,1,36
1292,73000,72783.5,0.5,1,3,0,4,5,1,37
1293,73000,73007.5,0.5,2,3,0,4,5,1,38
1294,73000,73007.5,0.5,3,3,0,4,5,1,39
1295,73000,73007.5,0.5,4,3,0,4,5,1,40
1296,73000,73007.5,0.5,5,3,0,4,5,1,41
1297,73000,73007.5,0.5,6,3,0,4,5,1,42
1298,73000,73007.5,0.5,7,3,0,4,5,1,43
1299,73000,73007.5,0.5,8,3,0,4,5,1,44
1300,73000,73007.5,0.5,9,3,0,4,5,1,45
1301,73000,73007.5,0.5,10,3,0,4,5,1,46
1302,73000,73007.5,0.5,11,3,0,4,5,1,47
1303,73000,73007.5,0.5,0,3,0,4,5,1,48
1304,73000,73007.5,0.5,1,3,0,4,5,1,49
1305,73000,73007.5,0.5,2,3,0,4,5,1,50
1306,73000,73007.5,0.5,3,3,0,4,5,1,51
1307,73000,73007.5,0.5,4,3,0,4,5,1,52
1308,73000,73007.5,0.5,5,3,0,4,5,1,53
1309,73000,73007.5,0.5,6,3,0,4,5,1,54
1310,73000,73007.5,0.5,7,3,0,4,5,1,55
1311,73000,73007.5,0.5,8,3,0,4,5,1,56
1312,73000,73007.5,0.5,9,3,0,4,5,1,57
1313,73000,73007.5,0.5,10,3,0,4,5,1,58
1314,73000,73007.5,0.5,11,3,0,4,5,1,59
1315,73000,73007.5,0.5,0,3,0,4,5,1,60
1316,73000,73007.5,0.5,1,3,0,4,5,1,61
1317,73000,73007.5,0.5,2,3,0,4,5,1,62
1318,73000,73007.5,0.5,3,3,0,4,5,1,63
1319,73000,73007.5,0.5,4,3,0,4,5,1,64
1320,73000,73007.5,0.5,5,3,0,4,5,1,65
1321,73000,73007.5,0.5,6,3,0,4,5,1,66
1322,73000,73007.5,0.5,7,3,0,4,5,1,67
1323,73000,73007.5,0.5,8,3,0,4,5,1,68
1324,73000,73007.5,0.5,9,3,0,4,5,1,69
1325,73000,73007.5,0.5,10,3,0,4,5,1,70
1326,73000,73007.5,0.5,11,3,0,4,5,1,71
1327,73000,73007.5,0.5,0,3,0,4,5,1,72
1328,73000,73007.5,0.5,1,3,0,4,5,1,73
1329,73000,73007.5,0.5,2,3,0,4,5,1,74
1330,73000,73007.5,0.5,3,3,0,4,5,1,75
1331,73000,73007.5,0.5,4,3,0,4,5,1,76
1332,73000,73007.5,0.5,5,3,0,4,5,1,77
1333,73000,73007.5,0.5,6,3,0,4,5,1,78
1334,73000,73007.5,0.5,7,3,0,4,5,1,79
1335,73000,73007.5,0.5,8,3,0,4,5,1,80
1336,73000,73007.5,0.5,9,3,0,4,5,1,81
1337,73000,73007.5,0.5,10,3,0,4,5,1,82
1338,73000,73007.5,0.5,11,3,0,4,5,1,83
1339,73000,73007.5,0.5,0,3,0,4,5,1,84
1340,73000,73007.5,0.5,1,3,0,4,5,1,85
1341,73000,73007.5,0.5,2,3,0,4,5,1,86
1342,73000,73007.5,0.5,3,3,0,4,5,1,87
1343,73000,73007.5,0.5,4,3,0,4,5,1,88
1344,73000,73007.5,0.5,5,3,0,4,5,1,89
1345,73000,73007.5,0.5,6,3,0,4,5,1,90
1346,73000,73007.5,0.5,7,3,0,4,5,1,91
1347,73000,73007.5,0.5,8,3,0,4,5,1,92
1348,73000,73007.5,0.5,9,3,0,4,5,1,93
1349,73000,73007.5,0.5,10,3,0,4,5,1,94
1350,73000,73007.5,0.5,11,3,0,4,5,1,95
1351,73000,73007.5,0.5,0,3,0,4,5,1,96
1352,73000,73007.5,0.5,1,3,0,4,5,1,97
1353,73000,73007.5,0.5,2,3,0,4,5,1,98
1354,73000,73007.5,0.5,3,3,0,4,5,1,99
1355,73000,73007.5,0.5,4,3,0,4,5,1,100
1356,73000,73007.5,0.5,5,3,0,4,5,1,101
1357,73000,73007.5,0.5,6,3,0,4,5,1,102
1358,73000,73007.5,0.5,7,3,0,4,5,1,103
1359,73000,73007.5,0.5,8,3,0,4,5,1,104
1360,73000,73007.5,0.5,9,3,0,4,5,1,105
1361,73000,73007.5,0.5,10,3,0,4,5,1,106
1362,73000,73007.5,0.5,11,3,0,4,5,1,107
1363,73000,73007.5,0.5,0,3,0,4,5,1,108
1364,73000,73007.5,0.5,1,3,0,4,5,1,109
1365,73000,73007.5,0.5,2,3,0,4,5,1,110
1366,73000,73007.5,0.5,3,3,0,4,5,1,111
1367,73000,73007.5,0.5,4,3,0,4,5,1,112
1368,73000,73007.5,0.5,5,3,0,4,5,1,113
1369,73000,73007.5,0.5,6,3,0,4,5,1,114
1370,73000,73007.5,0.5,7,3,0,4,5,1,115
1371,73000,73007.5,0.5,8,3,0,4,5,1,116
1372,73000,73007.5,0.5,9,3,0,4,5,1,117
1373,73000,73007.5,0.5,10,3,0,4,5,1,118
1374,73000,73007.5,0.5,11,3,0,4,5,1,119
1375,73000,73007.5,0.5,0,3,0,4,5,1,120
1376,73000,73007.5,0.5,1,3,0,4,5,1,121
1377,73000,73007.5,0.5,2,3,0,4,5,1,122
1378,73000,73007.5,0.5,3,3,0,4,5,1,123
1379,73000,73007.5,0.5,4,3,0,4,5,1,124
1380,73000,73007.5,0.5,5,3,0,4,5,1,125
1381,73000,73007.5,0.5,6,3,0,4,5,1,126
1382,73000,73007.5,0.5,7,3,0,4,5,1,127
1383,73000,73007.5,0.5,8,3,0,4,5,1,128
1384,73000,73007.5,0.5,9,3,0,4,5,1,129
1385,73000,73007.5,0.5,10,3,0,4,5,1,130
1386,73000,73007.5,0.5,11,3,0,4,5,1,131
1387,73000,73007.5,0.5,0,3,0,4,5,1,132
1388,73000,73007.5,0.5,1,3,0,4,5,1,133
1389,73000,73007.5,0.5,2,3,0,4,5,1,134
1390,73000,73007.5,0.5,3,3,0,4,5,1,135
1391,73000,73007.5,0.5,4,3,0,4,5,1,136
1392,73000,73007.5,0.5,5,3,0,4,5,1,137
1393,73000,73007.5,0.5,6,3,0,4,5,1,138
1394,73000,73007.5,0.5,7,3,0,4,5,1,139
1395,73000,73007.5,0.5,8,3,0,4,5,1,140
1396,73000,73007.5,0.5,9,3,0,4,5,1,141
1397,73000,73007.5,0.5,10,3,0,4,5,1,142
1398,73000,73007.5,0.5,11,3,0,4,5,1,143
